Region,Product,Units_Sold,Revenue,Month,Year,Category_x,Category_y,Cost_Per_Unit,Disease,Cases,Profit,Profit_Margin,Revenue_per_Case
Central,PetGuard,997,326038.70491335395,Feb,2023,Supplement,Supplement,226,Parvovirus,21.0,100716.70491335395,30.89,15525.65
Central,PetGuard,997,326038.70491335395,Feb,2023,Supplement,Supplement,226,Leptospirosis,81.0,100716.70491335395,30.89,4025.17
Central,PetGuard,997,326038.70491335395,Feb,2023,Supplement,Supplement,226,Rabies,14.0,100716.70491335395,30.89,23288.48
Central,PetGuard,997,326038.70491335395,Feb,2023,Supplement,Supplement,226,Parvovirus,82.0,100716.70491335395,30.89,3976.08
Central,PetGuard,997,326038.70491335395,Feb,2023,Supplement,Supplement,226,Leptospirosis,104.0,100716.70491335395,30.89,3134.99
Central,PetGuard,997,326038.70491335395,Feb,2023,Supplement,Supplement,226,Ringworm,7.0,100716.70491335395,30.89,46576.96
Central,PetGuard,997,326038.70491335395,Feb,2023,Supplement,Supplement,226,Ringworm,89.0,100716.70491335395,30.89,3663.36
Central,PetGuard,997,326038.70491335395,Feb,2023,Supplement,Supplement,226,Leptospirosis,111.0,100716.70491335395,30.89,2937.29
Central,PetGuard,997,326038.70491335395,Feb,2023,Supplement,Supplement,226,Leptospirosis,65.0,100716.70491335395,30.89,5015.98
Central,PetGuard,997,326038.70491335395,Feb,2023,Supplement,Supplement,226,Tick Fever,6.0,100716.70491335395,30.89,54339.78
Central,PetGuard,997,326038.70491335395,Feb,2023,Supplement,Supplement,226,Tick Fever,63.0,100716.70491335395,30.89,5175.22
Central,PetGuard,997,326038.70491335395,Feb,2023,Supplement,Supplement,226,Parvovirus,86.0,100716.70491335395,30.89,3791.15
Central,PetGuard,997,326038.70491335395,Feb,2023,Supplement,Supplement,226,Leptospirosis,92.0,100716.70491335395,30.89,3543.9
Central,PetGuard,997,326038.70491335395,Feb,2023,Supplement,Supplement,226,Leptospirosis,34.0,100716.70491335395,30.89,9589.37
Central,PetGuard,997,326038.70491335395,Feb,2023,Supplement,Supplement,226,Distemper,100.0,100716.70491335395,30.89,3260.39
Central,PetGuard,997,326038.70491335395,Feb,2023,Supplement,Supplement,226,Rabies,10.0,100716.70491335395,30.89,32603.87
Central,PetGuard,997,326038.70491335395,Feb,2023,Supplement,Supplement,226,Leptospirosis,25.0,100716.70491335395,30.89,13041.55
East,FurryVax,320,65293.59586573844,Aug,2024,Antibiotic,Vaccine,183,Rabies,69.0,6733.59586573844,10.31,946.28
East,FurryVax,320,65293.59586573844,Aug,2024,Antibiotic,Vaccine,183,Rabies,83.0,6733.59586573844,10.31,786.67
East,FurryVax,320,65293.59586573844,Aug,2024,Antibiotic,Vaccine,183,Rabies,60.0,6733.59586573844,10.31,1088.23
East,FurryVax,320,65293.59586573844,Aug,2024,Antibiotic,Vaccine,183,Tick Fever,7.0,6733.59586573844,10.31,9327.66
East,FurryVax,320,65293.59586573844,Aug,2024,Antibiotic,Vaccine,183,Distemper,93.0,6733.59586573844,10.31,702.08
East,FurryVax,320,65293.59586573844,Aug,2024,Antibiotic,Vaccine,183,Ringworm,23.0,6733.59586573844,10.31,2838.85
East,FurryVax,320,65293.59586573844,Aug,2024,Antibiotic,Vaccine,183,Ringworm,11.0,6733.59586573844,10.31,5935.78
East,FurryVax,320,65293.59586573844,Aug,2024,Antibiotic,Vaccine,183,Parvovirus,52.0,6733.59586573844,10.31,1255.65
East,FurryVax,320,65293.59586573844,Aug,2024,Antibiotic,Vaccine,183,Rabies,26.0,6733.59586573844,10.31,2511.29
East,FurryVax,320,65293.59586573844,Aug,2024,Antibiotic,Vaccine,183,Tick Fever,24.0,6733.59586573844,10.31,2720.57
East,FurryVax,320,65293.59586573844,Aug,2024,Antibiotic,Vaccine,183,Leptospirosis,59.0,6733.59586573844,10.31,1106.67
East,FurryVax,320,65293.59586573844,Aug,2024,Antibiotic,Vaccine,183,Parvovirus,43.0,6733.59586573844,10.31,1518.46
East,FurryVax,320,65293.59586573844,Aug,2024,Antibiotic,Vaccine,183,Leptospirosis,96.0,6733.59586573844,10.31,680.14
East,FurryVax,320,65293.59586573844,Aug,2024,Antibiotic,Vaccine,183,Leptospirosis,6.0,6733.59586573844,10.31,10882.27
East,FurryVax,320,65293.59586573844,Aug,2024,Antibiotic,Vaccine,183,Tick Fever,41.0,6733.59586573844,10.31,1592.53
East,FurryVax,320,65293.59586573844,Aug,2024,Antibiotic,Vaccine,183,Distemper,80.0,6733.59586573844,10.31,816.17
East,FurryVax,197,52484.11599432916,Jan,2024,Antibiotic,Vaccine,183,Rabies,100.0,16433.115994329157,31.31,524.84
East,FurryVax,197,52484.11599432916,Jan,2024,Antibiotic,Vaccine,183,Tick Fever,33.0,16433.115994329157,31.31,1590.43
East,FurryVax,197,52484.11599432916,Jan,2024,Antibiotic,Vaccine,183,Leptospirosis,50.0,16433.115994329157,31.31,1049.68
East,FurryVax,197,52484.11599432916,Jan,2024,Antibiotic,Vaccine,183,Parvovirus,34.0,16433.115994329157,31.31,1543.65
East,FurryVax,197,52484.11599432916,Jan,2024,Antibiotic,Vaccine,183,Parvovirus,86.0,16433.115994329157,31.31,610.28
East,FurryVax,197,52484.11599432916,Jan,2024,Antibiotic,Vaccine,183,Rabies,7.0,16433.115994329157,31.31,7497.73
East,FurryVax,197,52484.11599432916,Jan,2024,Antibiotic,Vaccine,183,Tick Fever,93.0,16433.115994329157,31.31,564.35
East,FurryVax,197,52484.11599432916,Jan,2024,Antibiotic,Vaccine,183,Ringworm,17.0,16433.115994329157,31.31,3087.3
East,FurryVax,197,52484.11599432916,Jan,2024,Antibiotic,Vaccine,183,Tick Fever,63.0,16433.115994329157,31.31,833.08
East,FurryVax,197,52484.11599432916,Jan,2024,Antibiotic,Vaccine,183,Parvovirus,32.0,16433.115994329157,31.31,1640.13
East,FurWell,100,39115.688386937,May,2024,Supplement,Medicine,353,Tick Fever,15.0,3815.6883869369994,9.75,2607.71
East,FurWell,100,39115.688386937,May,2024,Supplement,Medicine,353,Distemper,111.0,3815.6883869369994,9.75,352.39
East,FurWell,100,39115.688386937,May,2024,Supplement,Medicine,353,Rabies,25.0,3815.6883869369994,9.75,1564.63
East,FurWell,100,39115.688386937,May,2024,Supplement,Medicine,353,Distemper,50.0,3815.6883869369994,9.75,782.31
East,FurWell,100,39115.688386937,May,2024,Supplement,Medicine,353,Leptospirosis,61.0,3815.6883869369994,9.75,641.24
East,FurWell,100,39115.688386937,May,2024,Supplement,Medicine,353,Leptospirosis,43.0,3815.6883869369994,9.75,909.67
East,FurWell,100,39115.688386937,May,2024,Supplement,Medicine,353,Leptospirosis,105.0,3815.6883869369994,9.75,372.53
East,FurWell,100,39115.688386937,May,2024,Supplement,Medicine,353,Tick Fever,95.0,3815.6883869369994,9.75,411.74
East,FurWell,100,39115.688386937,May,2024,Supplement,Medicine,353,Ringworm,18.0,3815.6883869369994,9.75,2173.09
East,FurWell,100,39115.688386937,May,2024,Supplement,Medicine,353,Leptospirosis,85.0,3815.6883869369994,9.75,460.18
East,FurWell,100,39115.688386937,May,2024,Supplement,Medicine,353,Rabies,42.0,3815.6883869369994,9.75,931.33
East,FurWell,100,39115.688386937,May,2024,Supplement,Medicine,353,Leptospirosis,90.0,3815.6883869369994,9.75,434.62
East,FurWell,100,39115.688386937,May,2024,Supplement,Medicine,353,Ringworm,14.0,3815.6883869369994,9.75,2793.98
East,FurWell,100,39115.688386937,May,2024,Supplement,Medicine,353,Rabies,39.0,3815.6883869369994,9.75,1002.97
East,FurWell,100,39115.688386937,May,2024,Supplement,Medicine,353,Tick Fever,39.0,3815.6883869369994,9.75,1002.97
East,MediPet,337,121310.33248668228,Feb,2024,Vaccine,Supplement,312,Ringworm,25.0,16166.33248668228,13.33,4852.41
East,MediPet,337,121310.33248668228,Feb,2024,Vaccine,Supplement,312,Ringworm,95.0,16166.33248668228,13.33,1276.95
East,MediPet,337,121310.33248668228,Feb,2024,Vaccine,Supplement,312,Distemper,109.0,16166.33248668228,13.33,1112.94
East,MediPet,337,121310.33248668228,Feb,2024,Vaccine,Supplement,312,Parvovirus,114.0,16166.33248668228,13.33,1064.13
East,MediPet,337,121310.33248668228,Feb,2024,Vaccine,Supplement,312,Parvovirus,41.0,16166.33248668228,13.33,2958.79
East,MediPet,337,121310.33248668228,Feb,2024,Vaccine,Supplement,312,Rabies,9.0,16166.33248668228,13.33,13478.93
East,MediPet,337,121310.33248668228,Feb,2024,Vaccine,Supplement,312,Distemper,42.0,16166.33248668228,13.33,2888.34
East,MediPet,337,121310.33248668228,Feb,2024,Vaccine,Supplement,312,Ringworm,90.0,16166.33248668228,13.33,1347.89
West,PawShield,325,144808.18205394436,Feb,2024,Vaccine,Medicine,349,Rabies,83.0,31383.182053944358,21.67,1744.68
West,PawShield,325,144808.18205394436,Feb,2024,Vaccine,Medicine,349,Parvovirus,33.0,31383.182053944358,21.67,4388.13
West,PawShield,325,144808.18205394436,Feb,2024,Vaccine,Medicine,349,Leptospirosis,68.0,31383.182053944358,21.67,2129.53
West,PawShield,325,144808.18205394436,Feb,2024,Vaccine,Medicine,349,Distemper,99.0,31383.182053944358,21.67,1462.71
West,PawShield,325,144808.18205394436,Feb,2024,Vaccine,Medicine,349,Tick Fever,45.0,31383.182053944358,21.67,3217.96
West,PawShield,325,144808.18205394436,Feb,2024,Vaccine,Medicine,349,Tick Fever,16.0,31383.182053944358,21.67,9050.51
West,PawShield,325,144808.18205394436,Feb,2024,Vaccine,Medicine,349,Tick Fever,85.0,31383.182053944358,21.67,1703.63
West,PawShield,325,144808.18205394436,Feb,2024,Vaccine,Medicine,349,Leptospirosis,8.0,31383.182053944358,21.67,18101.02
West,PawShield,325,144808.18205394436,Feb,2024,Vaccine,Medicine,349,Tick Fever,98.0,31383.182053944358,21.67,1477.63
West,PawShield,325,144808.18205394436,Feb,2024,Vaccine,Medicine,349,Parvovirus,74.0,31383.182053944358,21.67,1956.87
West,PawShield,325,144808.18205394436,Feb,2024,Vaccine,Medicine,349,Tick Fever,116.0,31383.182053944358,21.67,1248.35
West,PawShield,325,144808.18205394436,Feb,2024,Vaccine,Medicine,349,Distemper,67.0,31383.182053944358,21.67,2161.32
West,PawShield,325,144808.18205394436,Feb,2024,Vaccine,Medicine,349,Leptospirosis,112.0,31383.182053944358,21.67,1292.93
West,PawShield,325,144808.18205394436,Feb,2024,Vaccine,Medicine,349,Rabies,67.0,31383.182053944358,21.67,2161.32
West,PawShield,325,144808.18205394436,Feb,2024,Vaccine,Medicine,349,Ringworm,39.0,31383.182053944358,21.67,3713.03
West,PawShield,325,144808.18205394436,Feb,2024,Vaccine,Medicine,349,Ringworm,103.0,31383.182053944358,21.67,1405.9
West,PawShield,325,144808.18205394436,Feb,2024,Vaccine,Medicine,349,Distemper,20.0,31383.182053944358,21.67,7240.41
West,PawShield,325,144808.18205394436,Feb,2024,Vaccine,Medicine,349,Parvovirus,10.0,31383.182053944358,21.67,14480.82
West,PawShield,325,144808.18205394436,Feb,2024,Vaccine,Medicine,349,Leptospirosis,51.0,31383.182053944358,21.67,2839.38
West,CanineCare,827,448937.736771065,Jan,2024,Vaccine,Antibiotic,482,Tick Fever,103.0,50323.736771064985,11.21,4358.62
West,CanineCare,827,448937.736771065,Jan,2024,Vaccine,Antibiotic,482,Parvovirus,117.0,50323.736771064985,11.21,3837.07
West,CanineCare,827,448937.736771065,Jan,2024,Vaccine,Antibiotic,482,Distemper,26.0,50323.736771064985,11.21,17266.84
West,CanineCare,827,448937.736771065,Jan,2024,Vaccine,Antibiotic,482,Rabies,73.0,50323.736771064985,11.21,6149.83
West,CanineCare,827,448937.736771065,Jan,2024,Vaccine,Antibiotic,482,Tick Fever,68.0,50323.736771064985,11.21,6602.03
West,CanineCare,827,448937.736771065,Jan,2024,Vaccine,Antibiotic,482,Ringworm,102.0,50323.736771064985,11.21,4401.35
West,CanineCare,827,448937.736771065,Jan,2024,Vaccine,Antibiotic,482,Tick Fever,119.0,50323.736771064985,11.21,3772.59
West,CanineCare,827,448937.736771065,Jan,2024,Vaccine,Antibiotic,482,Rabies,72.0,50323.736771064985,11.21,6235.25
West,CanineCare,827,448937.736771065,Jan,2024,Vaccine,Antibiotic,482,Parvovirus,73.0,50323.736771064985,11.21,6149.83
West,CanineCare,827,448937.736771065,Jan,2024,Vaccine,Antibiotic,482,Tick Fever,36.0,50323.736771064985,11.21,12470.49
West,CanineCare,827,448937.736771065,Jan,2024,Vaccine,Antibiotic,482,Leptospirosis,95.0,50323.736771064985,11.21,4725.66
West,CanineCare,827,448937.736771065,Jan,2024,Vaccine,Antibiotic,482,Leptospirosis,44.0,50323.736771064985,11.21,10203.13
West,CanineCare,827,448937.736771065,Jan,2024,Vaccine,Antibiotic,482,Rabies,88.0,50323.736771064985,11.21,5101.57
West,CanineCare,827,448937.736771065,Jan,2024,Vaccine,Antibiotic,482,Ringworm,53.0,50323.736771064985,11.21,8470.52
West,CanineCare,827,448937.736771065,Jan,2024,Vaccine,Antibiotic,482,Parvovirus,32.0,50323.736771064985,11.21,14029.3
West,CanineCare,827,448937.736771065,Jan,2024,Vaccine,Antibiotic,482,Parvovirus,101.0,50323.736771064985,11.21,4444.93
Central,FurryVax,188,49888.284741175536,Mar,2023,Vaccine,Vaccine,183,Distemper,14.0,15484.284741175536,31.04,3563.45
Central,FurryVax,188,49888.284741175536,Mar,2023,Vaccine,Vaccine,183,Tick Fever,5.0,15484.284741175536,31.04,9977.66
Central,FurryVax,188,49888.284741175536,Mar,2023,Vaccine,Vaccine,183,Parvovirus,64.0,15484.284741175536,31.04,779.5
Central,FurryVax,188,49888.284741175536,Mar,2023,Vaccine,Vaccine,183,Leptospirosis,76.0,15484.284741175536,31.04,656.42
Central,FurryVax,188,49888.284741175536,Mar,2023,Vaccine,Vaccine,183,Parvovirus,6.0,15484.284741175536,31.04,8314.71
Central,FurryVax,188,49888.284741175536,Mar,2023,Vaccine,Vaccine,183,Leptospirosis,25.0,15484.284741175536,31.04,1995.53
Central,FurryVax,188,49888.284741175536,Mar,2023,Vaccine,Vaccine,183,Rabies,108.0,15484.284741175536,31.04,461.93
Central,FurryVax,188,49888.284741175536,Mar,2023,Vaccine,Vaccine,183,Tick Fever,99.0,15484.284741175536,31.04,503.92
Central,FurryVax,188,49888.284741175536,Mar,2023,Vaccine,Vaccine,183,Rabies,26.0,15484.284741175536,31.04,1918.78
Central,FurryVax,188,49888.284741175536,Mar,2023,Vaccine,Vaccine,183,Tick Fever,73.0,15484.284741175536,31.04,683.4
Central,FurryVax,188,49888.284741175536,Mar,2023,Vaccine,Vaccine,183,Ringworm,78.0,15484.284741175536,31.04,639.59
Central,FurryVax,188,49888.284741175536,Mar,2023,Vaccine,Vaccine,183,Parvovirus,88.0,15484.284741175536,31.04,566.91
Central,FurryVax,188,49888.284741175536,Mar,2023,Vaccine,Vaccine,183,Leptospirosis,28.0,15484.284741175536,31.04,1781.72
Central,FurryVax,188,49888.284741175536,Mar,2023,Vaccine,Vaccine,183,Distemper,78.0,15484.284741175536,31.04,639.59
Central,FurryVax,188,49888.284741175536,Mar,2023,Vaccine,Vaccine,183,Rabies,47.0,15484.284741175536,31.04,1061.45
Central,FurryVax,188,49888.284741175536,Mar,2023,Vaccine,Vaccine,183,Tick Fever,13.0,15484.284741175536,31.04,3837.56
Central,FurryVax,188,49888.284741175536,Mar,2023,Vaccine,Vaccine,183,Rabies,87.0,15484.284741175536,31.04,573.43
Central,FurryVax,188,49888.284741175536,Mar,2023,Vaccine,Vaccine,183,Distemper,112.0,15484.284741175536,31.04,445.43
Central,FurryVax,188,49888.284741175536,Mar,2023,Vaccine,Vaccine,183,Distemper,34.0,15484.284741175536,31.04,1467.3
South,VetCare Plus,305,198689.9069640696,Aug,2023,Medicine,Medicine,444,Rabies,13.0,63269.90696406961,31.84,15283.84
South,VetCare Plus,305,198689.9069640696,Aug,2023,Medicine,Medicine,444,Leptospirosis,99.0,63269.90696406961,31.84,2006.97
South,VetCare Plus,305,198689.9069640696,Aug,2023,Medicine,Medicine,444,Parvovirus,26.0,63269.90696406961,31.84,7641.92
South,VetCare Plus,305,198689.9069640696,Aug,2023,Medicine,Medicine,444,Parvovirus,8.0,63269.90696406961,31.84,24836.24
South,VetCare Plus,305,198689.9069640696,Aug,2023,Medicine,Medicine,444,Distemper,116.0,63269.90696406961,31.84,1712.84
South,VetCare Plus,305,198689.9069640696,Aug,2023,Medicine,Medicine,444,Tick Fever,46.0,63269.90696406961,31.84,4319.35
South,VetCare Plus,305,198689.9069640696,Aug,2023,Medicine,Medicine,444,Distemper,96.0,63269.90696406961,31.84,2069.69
South,VetCare Plus,305,198689.9069640696,Aug,2023,Medicine,Medicine,444,Leptospirosis,88.0,63269.90696406961,31.84,2257.84
South,VetCare Plus,305,198689.9069640696,Aug,2023,Medicine,Medicine,444,Rabies,101.0,63269.90696406961,31.84,1967.23
South,VetCare Plus,305,198689.9069640696,Aug,2023,Medicine,Medicine,444,Leptospirosis,62.0,63269.90696406961,31.84,3204.68
South,VetCare Plus,305,198689.9069640696,Aug,2023,Medicine,Medicine,444,Distemper,18.0,63269.90696406961,31.84,11038.33
South,VetCare Plus,305,198689.9069640696,Aug,2023,Medicine,Medicine,444,Rabies,110.0,63269.90696406961,31.84,1806.27
South,VetCare Plus,305,198689.9069640696,Aug,2023,Medicine,Medicine,444,Ringworm,65.0,63269.90696406961,31.84,3056.77
South,VetCare Plus,305,198689.9069640696,Aug,2023,Medicine,Medicine,444,Parvovirus,66.0,63269.90696406961,31.84,3010.45
South,MediPet,427,182845.90919828345,Jul,2024,Medicine,Supplement,312,Parvovirus,61.0,49621.90919828345,27.14,2997.47
South,MediPet,427,182845.90919828345,Jul,2024,Medicine,Supplement,312,Ringworm,67.0,49621.90919828345,27.14,2729.04
South,MediPet,427,182845.90919828345,Jul,2024,Medicine,Supplement,312,Ringworm,74.0,49621.90919828345,27.14,2470.89
South,MediPet,427,182845.90919828345,Jul,2024,Medicine,Supplement,312,Ringworm,113.0,49621.90919828345,27.14,1618.11
South,MediPet,427,182845.90919828345,Jul,2024,Medicine,Supplement,312,Leptospirosis,34.0,49621.90919828345,27.14,5377.82
South,MediPet,427,182845.90919828345,Jul,2024,Medicine,Supplement,312,Tick Fever,59.0,49621.90919828345,27.14,3099.08
South,MediPet,427,182845.90919828345,Jul,2024,Medicine,Supplement,312,Distemper,25.0,49621.90919828345,27.14,7313.84
South,MediPet,427,182845.90919828345,Jul,2024,Medicine,Supplement,312,Tick Fever,89.0,49621.90919828345,27.14,2054.45
South,MediPet,427,182845.90919828345,Jul,2024,Medicine,Supplement,312,Distemper,67.0,49621.90919828345,27.14,2729.04
South,MediPet,427,182845.90919828345,Jul,2024,Medicine,Supplement,312,Leptospirosis,80.0,49621.90919828345,27.14,2285.57
South,MediPet,427,182845.90919828345,Jul,2024,Medicine,Supplement,312,Leptospirosis,106.0,49621.90919828345,27.14,1724.96
South,PawShield,550,256205.66547387396,Mar,2024,Antibiotic,Medicine,349,Parvovirus,6.0,64255.66547387396,25.08,42700.94
South,PawShield,550,256205.66547387396,Mar,2024,Antibiotic,Medicine,349,Tick Fever,109.0,64255.66547387396,25.08,2350.51
South,PawShield,550,256205.66547387396,Mar,2024,Antibiotic,Medicine,349,Distemper,76.0,64255.66547387396,25.08,3371.13
South,PawShield,550,256205.66547387396,Mar,2024,Antibiotic,Medicine,349,Distemper,33.0,64255.66547387396,25.08,7763.81
South,PawShield,550,256205.66547387396,Mar,2024,Antibiotic,Medicine,349,Tick Fever,27.0,64255.66547387396,25.08,9489.1
South,PawShield,550,256205.66547387396,Mar,2024,Antibiotic,Medicine,349,Leptospirosis,74.0,64255.66547387396,25.08,3462.24
South,PawShield,550,256205.66547387396,Mar,2024,Antibiotic,Medicine,349,Ringworm,27.0,64255.66547387396,25.08,9489.1
South,PawShield,550,256205.66547387396,Mar,2024,Antibiotic,Medicine,349,Tick Fever,5.0,64255.66547387396,25.08,51241.13
South,PawShield,550,256205.66547387396,Mar,2024,Antibiotic,Medicine,349,Leptospirosis,91.0,64255.66547387396,25.08,2815.45
South,PawShield,550,256205.66547387396,Mar,2024,Antibiotic,Medicine,349,Distemper,73.0,64255.66547387396,25.08,3509.67
South,PawShield,550,256205.66547387396,Mar,2024,Antibiotic,Medicine,349,Leptospirosis,32.0,64255.66547387396,25.08,8006.43
South,PawShield,550,256205.66547387396,Mar,2024,Antibiotic,Medicine,349,Tick Fever,22.0,64255.66547387396,25.08,11645.71
South,PawShield,550,256205.66547387396,Mar,2024,Antibiotic,Medicine,349,Tick Fever,53.0,64255.66547387396,25.08,4834.07
South,PawShield,550,256205.66547387396,Mar,2024,Antibiotic,Medicine,349,Ringworm,73.0,64255.66547387396,25.08,3509.67
East,PawShield,217,84137.86318057113,Feb,2024,Supplement,Medicine,349,Ringworm,25.0,8404.863180571134,9.99,3365.51
East,PawShield,217,84137.86318057113,Feb,2024,Supplement,Medicine,349,Ringworm,95.0,8404.863180571134,9.99,885.66
East,PawShield,217,84137.86318057113,Feb,2024,Supplement,Medicine,349,Distemper,109.0,8404.863180571134,9.99,771.91
East,PawShield,217,84137.86318057113,Feb,2024,Supplement,Medicine,349,Parvovirus,114.0,8404.863180571134,9.99,738.05
East,PawShield,217,84137.86318057113,Feb,2024,Supplement,Medicine,349,Parvovirus,41.0,8404.863180571134,9.99,2052.14
East,PawShield,217,84137.86318057113,Feb,2024,Supplement,Medicine,349,Rabies,9.0,8404.863180571134,9.99,9348.65
East,PawShield,217,84137.86318057113,Feb,2024,Supplement,Medicine,349,Distemper,42.0,8404.863180571134,9.99,2003.28
East,PawShield,217,84137.86318057113,Feb,2024,Supplement,Medicine,349,Ringworm,90.0,8404.863180571134,9.99,934.87
North,HealthyPaws,924,489014.198900716,Apr,2023,Vaccine,Supplement,386,Rabies,62.0,132350.19890071597,27.06,7887.33
North,HealthyPaws,924,489014.198900716,Apr,2023,Vaccine,Supplement,386,Tick Fever,91.0,132350.19890071597,27.06,5373.78
North,HealthyPaws,924,489014.198900716,Apr,2023,Vaccine,Supplement,386,Distemper,87.0,132350.19890071597,27.06,5620.85
North,HealthyPaws,924,489014.198900716,Apr,2023,Vaccine,Supplement,386,Parvovirus,108.0,132350.19890071597,27.06,4527.91
North,HealthyPaws,924,489014.198900716,Apr,2023,Vaccine,Supplement,386,Rabies,84.0,132350.19890071597,27.06,5821.6
North,HealthyPaws,924,489014.198900716,Apr,2023,Vaccine,Supplement,386,Ringworm,11.0,132350.19890071597,27.06,44455.84
North,HealthyPaws,924,489014.198900716,Apr,2023,Vaccine,Supplement,386,Rabies,40.0,132350.19890071597,27.06,12225.35
North,HealthyPaws,924,489014.198900716,Apr,2023,Vaccine,Supplement,386,Ringworm,105.0,132350.19890071597,27.06,4657.28
North,HealthyPaws,924,489014.198900716,Apr,2023,Vaccine,Supplement,386,Ringworm,25.0,132350.19890071597,27.06,19560.57
North,HealthyPaws,924,489014.198900716,Apr,2023,Vaccine,Supplement,386,Tick Fever,29.0,132350.19890071597,27.06,16862.56
North,HealthyPaws,924,489014.198900716,Apr,2023,Vaccine,Supplement,386,Ringworm,88.0,132350.19890071597,27.06,5556.98
North,HealthyPaws,924,489014.198900716,Apr,2023,Vaccine,Supplement,386,Ringworm,34.0,132350.19890071597,27.06,14382.77
North,HealthyPaws,924,489014.198900716,Apr,2023,Vaccine,Supplement,386,Rabies,117.0,132350.19890071597,27.06,4179.61
North,HealthyPaws,924,489014.198900716,Apr,2023,Vaccine,Supplement,386,Rabies,42.0,132350.19890071597,27.06,11643.2
North,HealthyPaws,924,489014.198900716,Apr,2023,Vaccine,Supplement,386,Distemper,5.0,132350.19890071597,27.06,97802.84
North,HealthyPaws,924,489014.198900716,Apr,2023,Vaccine,Supplement,386,Leptospirosis,22.0,132350.19890071597,27.06,22227.92
North,HealthyPaws,924,489014.198900716,Apr,2023,Vaccine,Supplement,386,Rabies,88.0,132350.19890071597,27.06,5556.98
East,FurryVax,575,154113.18478762434,Jan,2023,Antibiotic,Vaccine,183,Parvovirus,47.0,48888.18478762434,31.72,3279.0
East,FurryVax,575,154113.18478762434,Jan,2023,Antibiotic,Vaccine,183,Ringworm,33.0,48888.18478762434,31.72,4670.1
East,FurryVax,575,154113.18478762434,Jan,2023,Antibiotic,Vaccine,183,Leptospirosis,30.0,48888.18478762434,31.72,5137.11
East,FurryVax,575,154113.18478762434,Jan,2023,Antibiotic,Vaccine,183,Parvovirus,49.0,48888.18478762434,31.72,3145.17
East,FurryVax,575,154113.18478762434,Jan,2023,Antibiotic,Vaccine,183,Ringworm,117.0,48888.18478762434,31.72,1317.21
East,FurryVax,575,154113.18478762434,Jan,2023,Antibiotic,Vaccine,183,Tick Fever,101.0,48888.18478762434,31.72,1525.87
East,FurryVax,575,154113.18478762434,Jan,2023,Antibiotic,Vaccine,183,Tick Fever,20.0,48888.18478762434,31.72,7705.66
East,FurryVax,575,154113.18478762434,Jan,2023,Antibiotic,Vaccine,183,Leptospirosis,43.0,48888.18478762434,31.72,3584.03
East,FurryVax,575,154113.18478762434,Jan,2023,Antibiotic,Vaccine,183,Distemper,68.0,48888.18478762434,31.72,2266.37
East,FurryVax,575,154113.18478762434,Jan,2023,Antibiotic,Vaccine,183,Tick Fever,94.0,48888.18478762434,31.72,1639.5
East,FurryVax,575,154113.18478762434,Jan,2023,Antibiotic,Vaccine,183,Parvovirus,106.0,48888.18478762434,31.72,1453.9
East,FurryVax,575,154113.18478762434,Jan,2023,Antibiotic,Vaccine,183,Parvovirus,50.0,48888.18478762434,31.72,3082.26
East,FurryVax,575,154113.18478762434,Jan,2023,Antibiotic,Vaccine,183,Rabies,53.0,48888.18478762434,31.72,2907.8
East,FurryVax,575,154113.18478762434,Jan,2023,Antibiotic,Vaccine,183,Rabies,32.0,48888.18478762434,31.72,4816.04
East,FurryVax,575,154113.18478762434,Jan,2023,Antibiotic,Vaccine,183,Ringworm,103.0,48888.18478762434,31.72,1496.24
East,FurryVax,575,154113.18478762434,Jan,2023,Antibiotic,Vaccine,183,Ringworm,69.0,48888.18478762434,31.72,2233.52
South,VetCare Plus,279,157263.3964954044,May,2024,Supplement,Medicine,444,Tick Fever,91.0,33387.39649540439,21.23,1728.17
South,VetCare Plus,279,157263.3964954044,May,2024,Supplement,Medicine,444,Rabies,94.0,33387.39649540439,21.23,1673.01
South,VetCare Plus,279,157263.3964954044,May,2024,Supplement,Medicine,444,Parvovirus,91.0,33387.39649540439,21.23,1728.17
South,VetCare Plus,279,157263.3964954044,May,2024,Supplement,Medicine,444,Rabies,28.0,33387.39649540439,21.23,5616.55
South,VetCare Plus,279,157263.3964954044,May,2024,Supplement,Medicine,444,Rabies,56.0,33387.39649540439,21.23,2808.27
South,VetCare Plus,279,157263.3964954044,May,2024,Supplement,Medicine,444,Rabies,24.0,33387.39649540439,21.23,6552.64
South,VetCare Plus,279,157263.3964954044,May,2024,Supplement,Medicine,444,Tick Fever,28.0,33387.39649540439,21.23,5616.55
South,VetCare Plus,279,157263.3964954044,May,2024,Supplement,Medicine,444,Distemper,108.0,33387.39649540439,21.23,1456.14
South,VetCare Plus,279,157263.3964954044,May,2024,Supplement,Medicine,444,Leptospirosis,119.0,33387.39649540439,21.23,1321.54
South,VetCare Plus,279,157263.3964954044,May,2024,Supplement,Medicine,444,Tick Fever,43.0,33387.39649540439,21.23,3657.29
South,VetCare Plus,279,157263.3964954044,May,2024,Supplement,Medicine,444,Ringworm,40.0,33387.39649540439,21.23,3931.58
South,VetCare Plus,279,157263.3964954044,May,2024,Supplement,Medicine,444,Distemper,23.0,33387.39649540439,21.23,6837.54
South,VetCare Plus,279,157263.3964954044,May,2024,Supplement,Medicine,444,Rabies,77.0,33387.39649540439,21.23,2042.38
